,EM,FFT_ACC,FFT_D2H,FFT_LOC,NB,SL,SMO,data
0,0.325581395349,0.53488372093,0.441860465116,0.744186046512,0.151162790698,0.313953488372,0.302325581395,@poi
1,0.188679245283,0.396226415094,0.405660377358,0.811320754717,0.27358490566,0.349056603774,0.556603773585,@lucene
2,0.164285714286,0.0785714285714,0.364285714286,0.528571428571,0.121428571429,0.192857142857,0.428571428571,@camel
3,0.168539325843,0.213483146067,0.337078651685,0.561797752809,0.224719101124,0.213483146067,0.0898876404494,@log4j
4,0.15873015873,0.944444444444,0.579365079365,0.944444444444,0.0396825396825,0.0555555555556,0.365079365079,@xerces
5,0.241935483871,0.33064516129,0.467741935484,0.637096774194,0.661290322581,0.637096774194,0.548387096774,@velocity
6,1.0,0.219047619048,0.457142857143,1.00952380952,0.12380952381,0.0952380952381,0.2,@xalan
7,0.27731092437,0.0924369747899,0.27731092437,0.268907563025,0.100840336134,0.117647058824,0.117647058824,@ivy
8,0.266666666667,0.166666666667,0.344444444444,0.444444444444,0.244444444444,0.2,0.355555555556,@synapse
9,0.0740740740741,0.190476190476,0.037037037037,0.417989417989,0.10582010582,0.100529100529,0.386243386243,@jedit
