,EM,FFT_ACC,FFT_D2H,FFT_LOC,NB,SL,SMO,data
0,0.325581395349,0.418604651163,0.616279069767,0.744186046512,0.186046511628,0.546511627907,0.639534883721,@poi
1,0.198113207547,0.679245283019,0.443396226415,0.801886792453,0.27358490566,0.433962264151,0.801886792453,@lucene
2,0.164285714286,0.535714285714,0.321428571429,0.528571428571,0.171428571429,0.15,0.5,@camel
3,0.168539325843,0.988764044944,0.438202247191,0.539325842697,0.224719101124,0.191011235955,0.23595505618,@log4j
4,0.15873015873,0.944444444444,0.619047619048,0.944444444444,0.0952380952381,0.0396825396825,0.484126984127,@xerces
5,0.241935483871,0.524193548387,0.395161290323,0.637096774194,0.637096774194,0.637096774194,0.596774193548,@velocity
6,1.0,1.0,0.561904761905,1.0,0.152380952381,0.114285714286,0.514285714286,@xalan
7,0.27731092437,0.27731092437,0.218487394958,0.27731092437,0.0924369747899,0.142857142857,0.260504201681,@ivy
8,0.222222222222,0.477777777778,0.333333333333,0.466666666667,0.244444444444,0.255555555556,0.222222222222,@synapse
9,0.15873015873,0.386243386243,0.031746031746,0.380952380952,0.0899470899471,0.100529100529,0.174603174603,@jedit
