,EM,FFT_ACC,FFT_D2H,FFT_LOC,NB,SL,SMO,data
0,0.325581395349,0.662790697674,0.406976744186,0.744186046512,0.093023255814,0.197674418605,0.639534883721,@poi
1,0.169811320755,0.5,0.349056603774,0.801886792453,0.132075471698,0.301886792453,0.518867924528,@lucene
2,0.128571428571,0.0857142857143,0.321428571429,0.528571428571,0.0785714285714,0.0928571428571,0.321428571429,@camel
3,0.134831460674,0.123595505618,0.337078651685,0.887640449438,0.123595505618,0.157303370787,0.337078651685,@log4j
4,0.198412698413,0.515873015873,0.611111111111,0.928571428571,0.00793650793651,0.944444444444,0.904761904762,@xerces
5,0.104838709677,0.33064516129,0.467741935484,0.637096774194,0.637096774194,0.637096774194,0.637096774194,@velocity
6,1.0,0.114285714286,0.438095238095,1.00952380952,0.114285714286,0.0761904761905,0.219047619048,@xalan
7,0.27731092437,0.18487394958,0.285714285714,0.260504201681,0.0924369747899,0.0840336134454,0.193277310924,@ivy
8,0.244444444444,0.122222222222,0.322222222222,0.422222222222,0.233333333333,0.1,0.288888888889,@synapse
9,0.0793650793651,0.0634920634921,0.037037037037,0.417989417989,0.0899470899471,0.0,0.375661375661,@jedit
